dataset_row,tweet_id,dataset_id_raw,tweet_url,text_from_dataset_original,text_from_live_or_archived_source,retrieval_status,retrieval_source,retrieved_at,text_match_status,text_from_dataset_translated,translated_text_match_status,http_status,error,returned_url,author_url,evidence_sha256,text_match_status_initial,source_difference_class,material_source_text_difference,possible_translation_stage_spatial_change,severe_translation_stage_inspected
4855,1097828517402730496,1.10E+18,https://twitter.com/dtptraffic/status/1097828517402730496,Traffic Alert रविदास जयंती का जुलूस अभी करोल बाग एरिया में चल रहा है जिसके कारण यातायात प्रभावित हैI,"Traffic Alert

रविदास जयंती का जुलूस अभी करोल बाग एरिया में चल रहा है जिसके कारण यातायात प्रभावित हैI",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097828517402730496&omit_script=true&dnt=true,2026-09-11T19:09:19.016944+00:00,MINOR_FORMATTING_DIFFERENCE,Ravidas Jayanti's proceedings are now underway in Karol Bagh area due to which the traffic is affected.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097828517402730496,https://x.com/dtptraffic,8c2dc3f02b189a57b95d9e0b48fedce9e4e9a70f105f958f37c72ca042805fb7,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
4856,1097812390983348224,1.10E+18,https://twitter.com/dtptraffic/status/1097812390983348224,Traffic Alert रविदास जयंती का जुलूस अभी रानी झांसी मार्ग पर चल रहा है पहाड़गंज एरिया में यातायात प्रभावित हैI,"Traffic Alert

रविदास जयंती का जुलूस अभी रानी झांसी मार्ग पर चल रहा है पहाड़गंज एरिया में  यातायात प्रभावित हैI",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097812390983348224&omit_script=true&dnt=true,2026-09-11T19:09:19.173826+00:00,MINOR_FORMATTING_DIFFERENCE,"Ravidas Jayanti's procession is now on Rani Jhansi road, traffic in Paharganj area is affected.",TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097812390983348224,https://x.com/dtptraffic,5e89ada7650f48c65a331b696896512f68aed151696d5f64c8024b5bdd8fa331,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
4857,1097771097628372992,1.10E+18,https://twitter.com/dtptraffic/status/1097771097628372992,Traffic Alert रविदास जयंती का जुलूस जो लाहोरी गेट से चला था हमदर्द चौक आसफ अली रोड पहुँच गया हैI,"Traffic Alert

रविदास जयंती का जुलूस जो लाहोरी गेट से चला था हमदर्द चौक आसफ अली रोड पहुँच गया हैI",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097771097628372992&omit_script=true&dnt=true,2026-09-11T19:09:19.209845+00:00,MINOR_FORMATTING_DIFFERENCE,"Ravidas Jayanti's procession, which ran from the Lahore Gate, has reached Hamdard Chowk Asaf Ali Road.",TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097771097628372992,https://x.com/dtptraffic,78bda4036c0efe7315cdafa39eb605f81dd42729c7339a2a865aef26f6f1c838,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
4858,1097768996697300992,1.10E+18,https://twitter.com/dtptraffic/status/1097768996697300992,Traffic Alert छत्रपति शिवाजी महाराज का जुलूस जो महाराष्ट्र भवन दिल्ली से चला था वो राजेंदर प्रसाद रोड पर पहुँच चुका है माधवराव स्सिन्डिया मार्ग-जसवंत सिंह मार्ग पर यातायात अब सामान्य हैI,"Traffic Alert

छत्रपति शिवाजी महाराज का जुलूस जो महाराष्ट्र भवन दिल्ली से चला था वो राजेंदर प्रसाद रोड पर पहुँच चुका है माधवराव स्सिन्डिया मार्ग-जसवंत सिंह मार्ग पर यातायात अब सामान्य हैI",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097768996697300992&omit_script=true&dnt=true,2026-09-11T19:09:19.255113+00:00,MINOR_FORMATTING_DIFFERENCE,"Chhatrapati Shivaji Maharaj's procession, which ran from the Maharashtra Bhawan to Delhi, has reached Rajender Prasad Road, the traffic on Madhavrao Scindia Marg-Jaswant Singh Marg is now normal.",TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097768996697300992,https://x.com/dtptraffic,a18d90693364c1f303efb303e272397fd6f9c5ed0482e211f81850c7f4cd30c9,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
4859,1097768354360758272,1.10E+18,https://twitter.com/dtptraffic/status/1097768354360758272,"Traffic Alert मंडी हाउस से जो अध्यापकों का जुलूस चला था वो जंतर- मंतर पहुँच चुका है टॉलस्टॉय मार्ग ,बाराखम्बा रोड ,जनपथ पर यातायात अब सामान्य हैI","Traffic Alert

मंडी हाउस से जो अध्यापकों का जुलूस चला था वो  जंतर- मंतर पहुँच चुका  है टॉलस्टॉय मार्ग ,बाराखम्बा रोड ,जनपथ पर यातायात अब सामान्य हैI",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097768354360758272&omit_script=true&dnt=true,2026-09-11T19:09:19.341893+00:00,MINOR_FORMATTING_DIFFERENCE,"The teachers who had gone through the Mandi House, have reached Jantar Mantar. Traffic Alarm at Tolstoy Marg, Barakhamba Road, Janpath is now normal.",TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097768354360758272,https://x.com/dtptraffic,8287e97748f15b99b9bd4dc4d4becc3e1301824662c5809630a9f90081e128a9,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
4860,1097761185536139264,1.10E+18,https://twitter.com/dtptraffic/status/1097761185536139264,Traffic Alert Obstruction in traffic in the carriageway from Shastri Park towards Nigam Bodh Ghat due to an accident. Motorist are advised to take old iron bridge as an alternate route.,"Traffic Alert

Obstruction in traffic in the carriageway from Shastri Park towards Nigam Bodh Ghat due to an accident. Motorist are advised to take old iron bridge as an alternate route.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097761185536139264&omit_script=true&dnt=true,2026-09-11T19:09:19.372832+00:00,MINOR_FORMATTING_DIFFERENCE,Obstruction in traffic in the carriageway from Shastri Park towards Nigam Bodh Ghat due to an accident. Motorist are advised to take old iron bridge as an alternate route.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097761185536139264,https://x.com/dtptraffic,9ef12d860e86191a576cd20e9186a0aa19eb389b328531264f35fb18ac1e21ec,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
4861,1097759611333992448,1.10E+18,https://twitter.com/dtptraffic/status/1097759611333992448,"Traffic Alert रविदास जयंती का जुलूस जो लाहोरी गेट से चलकर बाराटूटी -पहाड़ी धीरज -रानी झाँसी रोड -ईस्ट पार्क रोड -न्यू रोहतक रोड -देशबंधु गुप्ता रोड करोल बाग में रविदास मंदिर तक जायेगा,जिसके कारण इन मार्गों पर यातायात प्रभावित रहेगाI","Traffic Alert

रविदास जयंती का जुलूस जो लाहोरी गेट से चलकर बाराटूटी -पहाड़ी धीरज -रानी झाँसी रोड -ईस्ट पार्क रोड -न्यू रोहतक रोड -देशबंधु गुप्ता रोड करोल बाग में रविदास मंदिर तक जायेगा,जिसके कारण इन मार्गों पर यातायात प्रभावित रहेगाI",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097759611333992448&omit_script=true&dnt=true,2026-09-11T19:09:19.495550+00:00,MINOR_FORMATTING_DIFFERENCE,"Ravidas Jayanti procession which runs from Lahori Gate to Baratuti-Pahadi Dhiraj -Rani Jhansi road-East Park road -New Rohtak road- Nandhbandhu Gupta road to Ravidas temple in Karol Bagh, due to which traffic on these routes will be affected.",TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097759611333992448,https://x.com/dtptraffic,2910af44a07475e3e696028e5faa1fc8c9d8e599583d106a65a5cfccbc3f50e1,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,True,False
4862,1097747383364988928,1.10E+18,https://twitter.com/dtptraffic/status/1097747383364988928,"Traffic Alert मंडी हाउस से अध्यापकों का जुलूस चलेगा जो बाराखम्बा -टॉलस्टॉय मार्ग -बाराखम्बा रोड -जनपथ होते हुए जंतर- मंतर तक जायेगा,जिसके कारण इन मार्गों पर यातायात प्रभावित रहेगाI","Traffic Alert

मंडी हाउस से अध्यापकों का जुलूस चलेगा जो बाराखम्बा -टॉलस्टॉय मार्ग -बाराखम्बा रोड -जनपथ होते हुए जंतर- मंतर तक जायेगा,जिसके कारण इन मार्गों पर यातायात प्रभावित रहेगाI",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097747383364988928&omit_script=true&dnt=true,2026-09-11T19:09:19.701670+00:00,MINOR_FORMATTING_DIFFERENCE,"Teachers' procession will be started from Mandi House, which will reach Barakhamba-Tolstoy Marg-Barakhamba road-Jayapantha and Jantar Mantar, due to which traffic will be affected on these routes.",TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097747383364988928,https://x.com/dtptraffic,c02b9d627404aec202242680c4dacb2802a45feaa370101af8dcc03cb76a6f0a,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,True,False
4863,1097739094359138304,1.10E+18,https://twitter.com/dtptraffic/status/1097739094359138304,"Traffic Alert महाराष्ट्र भवन दिल्ली से छत्रपति शिवाजी महाराज का जुलूस चलेगा जो माधवराव स्सिन्डिया मार्ग-जसवंत सिंह मार्ग से होकर राजेंदर प्रसाद रोड तक जायेगा,जिसके कारण इन मार्गों पर यातायात प्रभावित रहेगाI","Traffic Alert

महाराष्ट्र भवन दिल्ली से छत्रपति शिवाजी महाराज का जुलूस चलेगा जो माधवराव स्सिन्डिया मार्ग-जसवंत सिंह मार्ग से होकर राजेंदर प्रसाद रोड तक जायेगा,जिसके कारण इन मार्गों पर यातायात प्रभावित रहेगाI",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097739094359138304&omit_script=true&dnt=true,2026-09-11T19:09:19.763392+00:00,MINOR_FORMATTING_DIFFERENCE,"There will be a procession of Chhatrapati Shivaji Maharaj from Maha Bhavan Delhi which will go through Madhavrao Scindia Marg-Jaswant Singh Marg to Rajender Prasad Road, due to which traffic will be affected on these routes.",TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097739094359138304,https://x.com/dtptraffic,7d52ef7778f490e2f32f97b4076b3fac09ddd366365e7200554bbd7768f2d42f,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,True,True
4864,1097714860526202880,1.10E+18,https://twitter.com/dtptraffic/status/1097714860526202880,Traffic Alert Obstruction in traffic from Naraina to Rajouri Garden (both carriageways) due to leakage of sewer pipe line under Mayapuri Flyover.,"Traffic Alert

Obstruction in traffic from Naraina to Rajouri Garden (both carriageways) due to leakage of sewer pipe line under Mayapuri Flyover.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097714860526202880&omit_script=true&dnt=true,2026-09-11T19:09:19.933380+00:00,MINOR_FORMATTING_DIFFERENCE,Obstruction in traffic from Naraina to Rajouri Garden (both carriageways) due to leakage of sewer pipe line under Mayapuri Flyover.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097714860526202880,https://x.com/dtptraffic,fc014287539e29c69274a6d1733563a48a20635544f210a819c55471bf83a1b5,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
4865,1097703340987813890,1.10E+18,https://twitter.com/dtptraffic/status/1097703340987813890,Traffic Alert Obstruction in traffic in the carriageway from DND towards Lajpat Nagar due to breakdown of a school bus at Ashram Flyover.,"Traffic Alert

Obstruction in traffic in the carriageway from DND towards Lajpat Nagar due to breakdown of a school bus at Ashram Flyover.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097703340987813890&omit_script=true&dnt=true,2026-09-11T19:09:19.981131+00:00,MINOR_FORMATTING_DIFFERENCE,Obstruction in traffic in the carriageway from DND towards Lajpat Nagar due to breakdown of a school bus at Ashram Flyover.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097703340987813890,https://x.com/dtptraffic,c3697089f999474344602d5571d92b22d260382084b725f8bf8613c752db2e7f,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
4866,1097697034394578945,1.10E+18,https://twitter.com/dtptraffic/status/1097697034394578945,Traffic Alert Traffic movement is slow on NH 48 from Gurugram towards Mahipalpur due to an accident on Rajokro Flyover.,"Traffic Alert

Traffic movement is slow on NH 48 from Gurugram towards Mahipalpur due to an accident on Rajokro Flyover.",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097697034394578945&omit_script=true&dnt=true,2026-09-11T19:09:20.031364+00:00,MINOR_FORMATTING_DIFFERENCE,Traffic movement is slow on NH 48 from Gurugram towards Mahipalpur due to an accident on Rajokro Flyover.,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097697034394578945,https://x.com/dtptraffic,e07e352db18a4956af1f66fdc29cdf1b33961858bdedb12304c682d4258afb49,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
4867,1097673977785274369,1.10E+18,https://twitter.com/dtptraffic/status/1097673977785274369,"Traffic Alert वजीराबाद ब्रिज को मरम्मत कार्य के लिए बंद कर दिया गया है वजीराबाद,ISBT कश्मीरी गेट,सिविल लाइन की तरफ जाने वाले वाहन चालकों से अनुरोध है कि सिग्नेचर ब्रिज या शास्त्री पार्क से होकर जायेंI","Traffic Alert

वजीराबाद ब्रिज को मरम्मत कार्य के लिए बंद कर दिया गया है वजीराबाद,ISBT कश्मीरी गेट,सिविल लाइन की तरफ जाने वाले वाहन चालकों से अनुरोध है कि सिग्नेचर ब्रिज या शास्त्री पार्क से होकर जायेंI",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097673977785274369&omit_script=true&dnt=true,2026-09-11T19:09:20.072300+00:00,MINOR_FORMATTING_DIFFERENCE,"Wazirabad Bridge has been closed for repair work. Vehicle going to Wazirabad, ISBT Kashmiri Gate, Civil Lines is requested to go through Signature Bridge or Shastri Park.",TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097673977785274369,https://x.com/dtptraffic,2f00ebbeeb8e1dc7186b229fb4189eb69c5209cd34e3bf07a3f53e4547c723da,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
4868,1097421283854352384,1.10E+18,https://twitter.com/dtptraffic/status/1097421283854352384,Traffic Alert Delhi Jal Board is carrying out excavation near Saket Select city mall Red light for carrying out major repair work. This excavation has occupied almost half of the road i.e. press Enclave Road near Select city mall Red light. pic.twitter.com/gIdanx0hiX,"Traffic Alert
Delhi Jal Board is carrying out excavation near Saket Select city mall Red light for carrying out major repair work. This excavation has occupied almost half of the road i.e. press Enclave Road near Select city mall Red light. pic.twitter.com/gIdanx0hiX",RETRIEVED,https://publish.twitter.com/oembed?url=https%3A%2F%2Ftwitter.com%2Fdtptraffic%2Fstatus%2F1097421283854352384&omit_script=true&dnt=true,2026-09-11T19:09:20.113452+00:00,MINOR_FORMATTING_DIFFERENCE,Delhi Jal Board is carrying out excavation near Saket Select city mall Red light for carrying out major repair work. This excavation has occupied almost half of the road i.e. press Enclave Road near Select city mall Red light. pic.twitter.com/gIdanx0hiX,TEXT_DIFFERENCE,200,,https://x.com/dtptraffic/status/1097421283854352384,https://x.com/dtptraffic,4a4cf88ac30d4a3a9c2a03b1e6243de0b2e533bc1eaf8e559d131b6a39d604e8,MINOR_FORMATTING_DIFFERENCE,MINOR_FORMATTING_DIFFERENCE,False,False,False
